"SECONDS";"PID";"VALUE";"UNITS"
"26.1896118";"Average speed";"123.784473232697";"km/h"
"26.1897304";"Distance travelled (total)";"209.111056043722";"km"
"26.1905981";"Fuel used";"0.000269766983186508";"l"
"26.1906872";"Instant engine power (based on fuel consumption)";"30.4490857870601";"hp"
"26.2041174";"Average fuel consumption (total)";"2.39190046662118";"l/100km"
"26.2044115";"Average fuel consumption";"12.34960605026";"l/100km"
"26.2044989";"Fuel used (total)";"5.00189001170202";"l"
"26.204584";"Fuel used price";"0.000347999408310595";"€"
"26.2182721";"Distance to empty";"0";"km"
"26.2184074";"Average fuel consumption km/l.";"8.09742428973226";"km/l."
"26.2188236";"Fuel used price (total)";"6.45243811509561";"€"
"26.2564507";"Engine fuel rate";"9.35000013932586";"l/h"
"26.2564507";"Engine RPM";"1810";"rpm"
"26.2564507";"Vehicle speed";"70";"km/h"
"26.2589006";"Calculated instant fuel consumption";"13.3571430561798";"l/100km"
"26.2590694";"Distance travelled";"0.0035850905";"km"
"26.259326";"Vehicle acceleration";"2.47936179243973";"m_sec2"
"26.260063";"Calculated instant fuel rate";"9.35000013932586";"l/h"
"26.2615425";"Calculated instant fuel consumption km/l.";"7.48663090448329";"km/l."
"26.2623794";"Average speed";"94.6801584565162";"km/h"
"26.2625467";"Distance travelled (total)";"209.1124567165";"km"
"26.2637791";"Fuel used";"0.00045981144990728";"l"
"26.2639668";"Instant engine power (based on fuel consumption)";"30.4490857870601";"hp"
"26.2722964";"Average fuel consumption (total)";"2.39196176556963";"l/100km"
"26.272699";"Average fuel consumption";"12.8256580944687";"l/100km"
"26.2728274";"Fuel used (total)";"5.00208005616874";"l"
"26.2730048";"Fuel used price";"0.000593156770380391";"€"
"26.2745939";"Distance to empty";"0";"km"
"26.2747653";"Average fuel consumption km/l.";"7.79687087114278";"km/l."
"26.2753177";"Fuel used price (total)";"6.45268327245768";"€"
"26.3202625";"Engine fuel rate";"9.3000001385808";"l/h"
"26.3202625";"Engine RPM";"1813";"rpm"
"26.3202625";"Vehicle speed";"70";"km/h"
"26.3217346";"Calculated instant fuel consumption";"13.3571430561798";"l/100km"
"26.3218686";"Distance travelled";"0.00480613355555556";"km"
"26.3220683";"Vehicle acceleration";"2.47936179243973";"m_sec2"
"26.3225771";"Calculated instant fuel rate";"9.3000001385808";"l/h"
"26.3239246";"Calculated instant fuel consumption km/l.";"7.48663090448329";"km/l."
"26.3248291";"Average speed";"87.0369777151768";"km/h"
"26.3249541";"Distance travelled (total)";"209.113677759556";"km"
"26.3257662";"Fuel used";"0.000619942985626759";"l"
"26.3260195";"Instant engine power (based on fuel consumption)";"30.2862564513004";"hp"
"26.3366676";"Average fuel consumption (total)";"2.39203867951683";"l/100km"
"26.3370345";"Average fuel consumption";"12.8989962193237";"l/100km"
"26.3371567";"Fuel used (total)";"5.00224018770446";"l"
"26.3372777";"Fuel used price";"0.000799726451458519";"€"
"26.3397011";"Distance to empty";"0";"km"
"26.3399298";"Average fuel consumption km/l.";"7.75254122876571";"km/l."
"26.3405452";"Fuel used price (total)";"6.45288984213876";"€"
"26.3861166";"Engine fuel rate";"9.20000013709068";"l/h"
"26.3861166";"Engine RPM";"1816";"rpm"
"26.3861166";"Vehicle speed";"70";"km/h"
"26.3879941";"Calculated instant fuel consumption";"13.2857144836869";"l/100km"
"26.3881009";"Distance travelled";"0.00609397022222222";"km"
"26.3882607";"Vehicle acceleration";"2.47936179243973";"m_sec2"
"26.3886656";"Calculated instant fuel rate";"9.20000013709068";"l/h"
"26.3894502";"Calculated instant fuel consumption km/l.";"7.52688160827083";"km/l."
"26.3899443";"Average speed";"83.1210038949426";"km/h"
"26.3900367";"Distance travelled (total)";"209.114965596222";"km"
"26.3906575";"Fuel used";"0.000785774010320056";"l"
"26.3907521";"Instant engine power (based on fuel consumption)";"29.960597779781";"hp"
"26.4031996";"Average fuel consumption (total)";"2.39210052395926";"l/100km"
"26.4038135";"Average fuel consumption";"12.8942870028255";"l/100km"
"26.4039553";"Fuel used (total)";"5.00240601872916";"l"
"26.4040499";"Fuel used price";"0.00101364847331287";"€"
"26.4220962";"Distance to empty";"0";"km"
"26.42225";"Average fuel consumption km/l.";"7.75537259082935";"km/l."
"26.4227182";"Fuel used price (total)";"6.45310376416062";"€"
"26.4598724";"Engine fuel rate";"9.15000013634562";"l/h"
"26.4598724";"Engine RPM";"1823";"rpm"
"26.4598724";"Vehicle speed";"70";"km/h"
"26.4618882";"Calculated instant fuel consumption";"13.142857338701";"l/100km"
"26.4620661";"Distance travelled";"0.00753211244444444";"km"
"26.4622762";"Vehicle acceleration";"2.47936179243973";"m_sec2"
"26.4627711";"Calculated instant fuel rate";"9.15000013634562";"l/h"
"26.4638366";"Calculated instant fuel consumption km/l.";"7.60869553879551";"km/l."
"26.4644771";"Average speed";"80.1219895458132";"km/h"
"26.4647959";"Distance travelled (total)";"209.116403738444";"km"
"26.4658358";"Fuel used";"0.000976714688165294";"l"
"26.4660026";"Instant engine power (based on fuel consumption)";"29.7977684440213";"hp"
"26.4877225";"Average fuel consumption (total)";"2.39216337374757";"l/100km"
"26.4880958";"Average fuel consumption";"12.9673407741769";"l/100km"
"26.4882176";"Fuel used (total)";"5.002596959407";"l"
"26.4883376";"Fuel used price";"0.00125996194773323";"€"
"26.5057622";"Distance to empty";"0";"km"
"26.5059487";"Average fuel consumption km/l.";"7.71168134943595";"km/l."
"26.5066097";"Fuel used price (total)";"6.45335007763504";"€"
"26.5375922";"Engine fuel rate";"9.00000013411045";"l/h"
"26.5375922";"Engine RPM";"1828";"rpm"
"26.5375922";"Vehicle speed";"71";"km/h"
"26.5392157";"Calculated instant fuel consumption";"12.8873241356981";"l/100km"
"26.5393422";"Distance travelled";"0.00905611758333333";"km"
"26.5395984";"Vehicle acceleration";"0.598167835845519";"m_sec2"
"26.5401477";"Calculated instant fuel rate";"9.00000013411045";"l/h"
"26.5414248";"Calculated instant fuel consumption km/l.";"7.75956272590356";"km/l."
"26.5420333";"Average speed";"78.3710018846335";"km/h"
"26.5421534";"Distance travelled (total)";"209.117927743583";"km"
"26.5433104";"Fuel used";"0.0011703979410514";"l"
"26.5434366";"Instant engine power (based on fuel consumption)";"29.3092804367423";"hp"
"26.5556542";"Average fuel consumption (total)";"2.39223724784663";"l/100km"
"26.5560149";"Average fuel consumption";"12.923837729375";"l/100km"
"26.5561372";"Fuel used (total)";"5.00279064265989";"l"
"26.556321";"Fuel used price";"0.0015098133439563";"€"
"26.5727357";"Distance to empty";"0";"km"
"26.572999";"Average fuel consumption km/l.";"7.73763970842087";"km/l."
"26.5735633";"Fuel used price (total)";"6.45359992903126";"€"
"26.6508665";"Engine fuel rate";"8.05000011995435";"l/h"
"26.6508665";"Engine RPM";"1831";"rpm"
"26.6508665";"Vehicle speed";"71";"km/h"
"26.6547123";"Calculated instant fuel consumption";"12.6760565269161";"l/100km"
"26.6549752";"Distance travelled";"0.0113365034722222";"km"
"26.6553771";"Vehicle acceleration";"0";"m_sec2"
"26.6564065";"Calculated instant fuel rate";"8.05000011995435";"l/h"
"26.6588969";"Calculated instant fuel consumption km/l.";"7.88888877133529";"km/l."
"26.6602477";"Average speed";"76.4059776575011";"km/h"
"26.6605038";"Distance travelled (total)";"209.120208129472";"km"
"26.6621233";"Fuel used";"0.00143605711306558";"l"
"26.6623811";"Instant engine power (based on fuel consumption)";"26.2155230573084";"hp"
"26.6733776";"Average fuel consumption (total)";"2.39230377944274";"l/100km"
"26.673763";"Average fuel consumption";"12.6675488309455";"l/100km"
"26.6738901";"Fuel used (total)";"5.0030563018319";"l"
"26.6740161";"Fuel used price";"0.0018525136758546";"€"
"26.6889987";"Distance to empty";"0";"km"
"26.689193";"Average fuel consumption km/l.";"7.89418705501338";"km/l."
"26.6898303";"Fuel used price (total)";"6.45394262936316";"€"
"26.7278878";"Engine fuel rate";"7.80000011622906";"l/h"
"26.7278878";"Engine RPM";"1832";"rpm"
"26.7278878";"Vehicle speed";"71";"km/h"
"26.7293382";"Calculated instant fuel consumption";"11.3380283379639";"l/100km"
"26.7294692";"Distance travelled";"0.0128056828055556";"km"
"26.7298511";"Vehicle acceleration";"0";"m_sec2"
"26.7304019";"Calculated instant fuel rate";"7.80000011622906";"l/h"
"26.7318181";"Calculated instant fuel consumption km/l.";"8.81987564497113";"km/l."
"26.7326366";"Average speed";"75.9988692601641";"km/h"
"26.7327715";"Distance travelled (total)";"209.121677308806";"km"
"26.733784";"Fuel used";"0.00159132088204586";"l"
"26.7339935";"Instant engine power (based on fuel consumption)";"25.40137637851";"hp"
"26.755088";"Average fuel consumption (total)";"2.39241400806287";"l/100km"
"26.7554778";"Average fuel consumption";"12.4266773291893";"l/100km"
"26.7556052";"Fuel used (total)";"5.00321156560088";"l"
"26.7557329";"Fuel used price";"0.00205280393783916";"€"
"26.7726871";"Distance to empty";"0";"km"
"26.7729256";"Average fuel consumption km/l.";"8.04720339564205";"km/l."
"26.7735406";"Fuel used price (total)";"6.45414291962514";"€"
"26.804796";"Engine fuel rate";"7.70000011473894";"l/h"
"26.804796";"Engine RPM";"1837";"rpm"
"26.804796";"Vehicle speed";"71";"km/h"
"26.8066886";"Calculated instant fuel consumption";"10.9859156566606";"l/100km"
"26.806792";"Distance travelled";"0.0143306346111111";"km"
"26.8069909";"Vehicle acceleration";"0";"m_sec2"
"26.8075333";"Calculated instant fuel rate";"7.70000011473894";"l/h"
"26.8087243";"Calculated instant fuel consumption km/l.";"9.10256396692533";"km/l."
"26.8093214";"Average speed";"75.5019919595725";"km/h"
"26.8094601";"Distance travelled (total)";"209.123202260611";"km"
"26.8103222";"Fuel used";"0.0017550205317074";"l"
"26.8104336";"Instant engine power (based on fuel consumption)";"25.0757177069906";"hp"
"26.8243558";"Average fuel consumption (total)";"2.39247080740751";"l/100km"
"26.8247071";"Average fuel consumption";"12.2466351235183";"l/100km"
"26.82481";"Fuel used (total)";"5.00337526525054";"l"
"26.8249114";"Fuel used price";"0.00226397648590254";"€"
"26.8380176";"Distance to empty";"0";"km"
"26.8381676";"Average fuel consumption km/l.";"8.16550823890894";"km/l."
"26.8386222";"Fuel used price (total)";"6.45435409217321";"€"
"26.8891347";"Engine fuel rate";"7.60000011324883";"l/h"
"26.8891347";"Engine RPM";"1843";"rpm"
"26.8891347";"Vehicle speed";"71";"km/h"
"26.8913252";"Calculated instant fuel consumption";"10.8450705841394";"l/100km"
"26.8914984";"Distance travelled";"0.01600114825";"km"
"26.8917526";"Vehicle acceleration";"0";"m_sec2"
"26.8923644";"Calculated instant fuel rate";"7.60000011324883";"l/h"
"26.8942336";"Calculated instant fuel consumption km/l.";"9.22077908337891";"km/l."
"26.8949719";"Average speed";"74.9154448695706";"km/h"
"26.8951344";"Distance travelled (total)";"209.12487277425";"km"
"26.8961312";"Fuel used";"0.0019361637899622";"l"
"26.8963719";"Instant engine power (based on fuel consumption)";"24.7500590354713";"hp"
"26.9077805";"Average fuel consumption (total)";"2.39252997449599";"l/100km"
"26.908636";"Average fuel consumption";"12.1001553120552";"l/100km"
"26.9088133";"Fuel used (total)";"5.0035564085088";"l"
"26.9090068";"Fuel used price";"0.00249765128905124";"€"
"26.9270661";"Distance to empty";"0";"km"
"26.9272649";"Average fuel consumption km/l.";"8.26435673105549";"km/l."
"26.9278452";"Fuel used price (total)";"6.45458776697635";"€"
"26.9989023";"Engine fuel rate";"7.60000011324883";"l/h"
"26.9989023";"Engine RPM";"1847";"rpm"
"26.9989023";"Vehicle speed";"71";"km/h"
"27.0006621";"Calculated instant fuel consumption";"10.7042255116181";"l/100km"
"27.0008377";"Distance travelled";"0.01815748925";"km"
"27.001098";"Vehicle acceleration";"0";"m_sec2"
"27.0017406";"Calculated instant fuel rate";"7.60000011324883";"l/h"
"27.0032115";"Calculated instant fuel consumption km/l.";"9.34210512394968";"km/l."
"27.0040716";"Average speed";"74.448061378942";"km/h"
"27.0042311";"Distance travelled (total)";"209.12702911525";"km"
"27.005238";"Fuel used";"0.00216649382672772";"l"
"27.0054187";"Instant engine power (based on fuel consumption)";"24.7500590354713";"hp"
"27.0240108";"Average fuel consumption (total)";"2.39259192352";"l/100km"
"27.0244938";"Average fuel consumption";"11.9316817259177";"l/100km"
"27.0246571";"Fuel used (total)";"5.00378673854556";"l"
"27.0248185";"Fuel used price";"0.00279477703647876";"€"
"27.0417094";"Distance to empty";"0";"km"
"27.0419525";"Average fuel consumption km/l.";"8.38104822916812";"km/l."
"27.0426896";"Fuel used price (total)";"6.45488489272378";"€"
"27.0740013";"Engine fuel rate";"7.65000011399388";"l/h"
"27.0740013";"Engine RPM";"1851";"rpm"
"27.0740013";"Vehicle speed";"71";"km/h"
"27.0754836";"Calculated instant fuel consumption";"10.7042255116181";"l/100km"
"27.0756119";"Distance travelled";"0.01963215925";"km"
"27.0758127";"Vehicle acceleration";"0";"m_sec2"
"27.0764434";"Calculated instant fuel rate";"7.65000011399388";"l/h"
"27.0777452";"Calculated instant fuel consumption km/l.";"9.34210512394968";"km/l."
"27.0783893";"Average speed";"74.2123634817214";"km/h"
"27.0785212";"Distance travelled (total)";"209.12850378525";"km"
"27.0793564";"Fuel used";"0.00232399011657459";"l"
"27.079477";"Instant engine power (based on fuel consumption)";"24.912888371231";"hp"
"27.0891435";"Average fuel consumption (total)";"2.39268519019476";"l/100km"
"27.0894935";"Average fuel consumption";"11.8376694431846";"l/100km"
"27.0896827";"Fuel used (total)";"5.00394423483541";"l"
"27.089806";"Fuel used price";"0.00299794725038123";"€"
"27.0919524";"Distance to empty";"0";"km"
"27.0921605";"Average fuel consumption km/l.";"8.44760875271556";"km/l."
"27.0927435";"Fuel used price (total)";"6.45508806293768";"€"
"27.1809565";"Engine fuel rate";"7.70000011473894";"l/h"
"27.1809565";"Engine RPM";"1856";"rpm"
"27.1809565";"Vehicle speed";"72";"km/h"
"27.183573";"Calculated instant fuel consumption";"10.6250001583248";"l/100km"
"27.1838475";"Distance travelled";"0.02179670525";"km"
"27.1849568";"Vehicle acceleration";"0.524529628056041";"m_sec2"
"27.1861381";"Calculated instant fuel rate";"7.70000011473894";"l/h"
"27.1888273";"Calculated instant fuel consumption km/l.";"9.41176456563613";"km/l."
"27.1905468";"Average speed";"73.7179738209025";"km/h"
"27.1909149";"Distance travelled (total)";"209.13066833125";"km"
"27.1936991";"Fuel used";"0.00256853570355194";"l"
"27.1939691";"Instant engine power (based on fuel consumption)";"25.0757177069906";"hp"
"27.2115102";"Average fuel consumption (total)";"2.39273573539653";"l/100km"
"27.2127151";"Average fuel consumption";"11.7840548564189";"l/100km"
"27.2130147";"Fuel used (total)";"5.00418878042239";"l"
"27.2131392";"Fuel used price";"0.003313411057582";"€"
"27.2240501";"Distance to empty";"0";"km"
"27.2242386";"Average fuel consumption km/l.";"8.48604332026924";"km/l."
"27.2248276";"Fuel used price (total)";"6.45540352674489";"€"
"27.2571417";"Engine fuel rate";"7.750000115484";"l/h"
"27.2571417";"Engine RPM";"1859";"rpm"
"27.2571417";"Vehicle speed";"72";"km/h"
"27.2586174";"Calculated instant fuel consumption";"10.6944446038041";"l/100km"
"27.2587426";"Distance travelled";"0.02329460325";"km"
"27.2589398";"Vehicle acceleration";"0";"m_sec2"
"27.2594244";"Calculated instant fuel rate";"7.750000115484";"l/h"
"27.2607464";"Calculated instant fuel consumption km/l.";"9.35064921131382";"km/l."
"27.2613739";"Average speed";"73.8639697605471";"km/h"
"27.2614933";"Distance travelled (total)";"209.13216622925";"km"
"27.2622767";"Fuel used";"0.00271616976130742";"l"
"27.2623997";"Instant engine power (based on fuel consumption)";"25.2385470427503";"hp"
"27.2746403";"Average fuel consumption (total)";"2.39283553106642";"l/100km"
"27.275056";"Average fuel consumption";"11.660081659933";"l/100km"
"27.275186";"Fuel used (total)";"5.00433641448014";"l"
"27.2753093";"Fuel used price";"0.00350385899208657";"€"
"27.2905775";"Distance to empty";"0";"km"
"27.2907498";"Average fuel consumption km/l.";"8.57626926778953";"km/l."
"27.2912421";"Fuel used price (total)";"6.45559397467939";"€"
"27.3266162";"Engine fuel rate";"7.80000011622906";"l/h"
"27.3266162";"Engine RPM";"1866";"rpm"
"27.3266162";"Vehicle speed";"72";"km/h"
"27.3279982";"Calculated instant fuel consumption";"10.7638890492833";"l/100km"
"27.3281477";"Distance travelled";"0.02468264925";"km"
"27.3283444";"Vehicle acceleration";"0";"m_sec2"
"27.3288971";"Calculated instant fuel rate";"7.80000011622906";"l/h"
"27.3299366";"Calculated instant fuel consumption km/l.";"9.29032244220857";"km/l."
"27.3305184";"Average speed";"73.7721628146778";"km/h"
"27.3306386";"Distance travelled (total)";"209.13355427525";"km"
"27.3318959";"Fuel used";"0.00286699858022161";"l"
"27.3320528";"Instant engine power (based on fuel consumption)";"25.40137637851";"hp"
"27.3406009";"Average fuel consumption (total)";"2.39289024270764";"l/100km"
"27.3409773";"Average fuel consumption";"11.6154410783989";"l/100km"
"27.3411017";"Fuel used (total)";"5.00448724329906";"l"
"27.3412206";"Fuel used price";"0.00369842816848587";"€"
"27.358369";"Distance to empty";"0";"km"
"27.3585657";"Average fuel consumption km/l.";"8.60922967324669";"km/l."
"27.3591538";"Fuel used price (total)";"6.45578854385579";"€"
"27.3904228";"Engine fuel rate";"7.80000011622906";"l/h"
"27.3904228";"Engine RPM";"1865";"rpm"
"27.3904228";"Vehicle speed";"72";"km/h"
"27.3917997";"Calculated instant fuel consumption";"10.8333334947626";"l/100km"
"27.3919294";"Distance travelled";"0.02595823125";"km"
"27.3921322";"Vehicle acceleration";"0";"m_sec2"
"27.3926774";"Calculated instant fuel rate";"7.80000011622906";"l/h"
"27.3941932";"Calculated instant fuel consumption km/l.";"9.23076909322005";"km/l."
"27.3948356";"Average speed";"73.6522124123973";"km/h"
"27.3949574";"Distance travelled (total)";"209.13482985725";"km"
"27.3957763";"Fuel used";"0.00300540308228399";"l"
"27.3959033";"Instant engine power (based on fuel consumption)";"25.40137637851";"hp"
"27.4078774";"Average fuel consumption (total)";"2.39294776805709";"l/100km"
"27.4085772";"Average fuel consumption";"11.5778423165253";"l/100km"
"27.4087031";"Fuel used (total)";"5.00462564780112";"l"
"27.4088228";"Fuel used price";"0.00387696997614635";"€"
"27.4251252";"Distance to empty";"0";"km"
"27.4253509";"Average fuel consumption km/l.";"8.63718793762357";"km/l."
"27.4259592";"Fuel used price (total)";"6.45596708566345";"€"
"27.4663599";"Engine fuel rate";"7.80000011622906";"l/h"
"27.4663599";"Engine RPM";"1870";"rpm"
"27.4663599";"Vehicle speed";"72";"km/h"
"27.4700684";"Calculated instant fuel consumption";"10.8333334947626";"l/100km"
"27.4701975";"Distance travelled";"0.02752354725";"km"
"27.4704069";"Vehicle acceleration";"0";"m_sec2"
"27.4709212";"Calculated instant fuel rate";"7.80000011622906";"l/h"
"27.4721935";"Calculated instant fuel consumption km/l.";"9.23076909322005";"km/l."
"27.4729373";"Average speed";"73.569368238244";"km/h"
"27.4730776";"Distance travelled (total)";"209.13639517325";"km"
"27.4739578";"Fuel used";"0.00317478896814137";"l"
"27.4740834";"Instant engine power (based on fuel consumption)";"25.40137637851";"hp"
"27.5632298";"Average fuel consumption (total)";"2.39299603670382";"l/100km"
"27.5635832";"Average fuel consumption";"11.5348103182499";"l/100km"
"27.5639392";"Fuel used (total)";"5.00479503368698";"l"
"27.5640231";"Fuel used price";"0.00409547776890237";"€"
"27.5650893";"Engine fuel rate";"7.80000011622906";"l/h"
"27.5650893";"Engine RPM";"1873";"rpm"
"27.5650893";"Vehicle speed";"72";"km/h"
"27.5670313";"Distance to empty";"0";"km"
"27.5671729";"Average fuel consumption km/l.";"8.66941000683683";"km/l."
"27.5676146";"Fuel used price (total)";"6.45618559345621";"€"
"27.5681747";"Calculated instant fuel consumption";"10.8333334947626";"l/100km"
"27.568266";"Distance travelled";"0.02948489325";"km"
"27.5684149";"Vehicle acceleration";"0";"m_sec2"
"27.5687975";"Calculated instant fuel rate";"7.80000011622906";"l/h"
"27.5744061";"Calculated instant fuel consumption km/l.";"9.23076909322005";"km/l."
"27.5748775";"Average speed";"73.2615221356944";"km/h"
"27.5749671";"Distance travelled (total)";"209.13835651925";"km"
"27.5754916";"Fuel used";"0.00339477692141945";"l"
"27.5755816";"Instant engine power (based on fuel consumption)";"25.40137637851";"hp"
"27.5909125";"Average fuel consumption (total)";"2.39305458691711";"l/100km"
"27.5911264";"Average fuel consumption";"11.5136144215799";"l/100km"
"27.5912112";"Fuel used (total)";"5.00501502164026";"l"
"27.5912939";"Fuel used price";"0.00437926222863109";"€"
"27.5925668";"Distance to empty";"0";"km"
"27.5926891";"Average fuel consumption km/l.";"8.68536988806662";"km/l."
"27.5931449";"Fuel used price (total)";"6.45646937791593";"€"
"27.6485354";"Engine fuel rate";"7.85000011697412";"l/h"
"27.6485354";"Engine RPM";"1877";"rpm"
"27.6485354";"Vehicle speed";"72";"km/h"
"27.6506133";"Calculated instant fuel consumption";"10.8333334947626";"l/100km"
"27.6508023";"Distance travelled";"0.03113551725";"km"
"27.6510066";"Vehicle acceleration";"0";"m_sec2"
"27.6515906";"Calculated instant fuel rate";"7.85000011697412";"l/h"
"27.6527007";"Calculated instant fuel consumption km/l.";"9.23076909322005";"km/l."
"27.653583";"Average speed";"73.3779728989271";"km/h"
"27.6537109";"Distance travelled (total)";"209.14000714325";"km"
"27.6544486";"Fuel used";"0.00356693789065152";"l"
"27.6545711";"Instant engine power (based on fuel consumption)";"25.5642057142697";"hp"
"27.6774197";"Average fuel consumption (total)";"2.3931408868185";"l/100km"
"27.6778129";"Average fuel consumption";"11.456170334384";"l/100km"
"27.6779781";"Fuel used (total)";"5.00518718260949";"l"
"27.6781381";"Fuel used price";"0.00460134987894045";"€"
"27.6811987";"Distance to empty";"0";"km"
"27.6815213";"Average fuel consumption km/l.";"8.72892049272912";"km/l."
"27.6823246";"Fuel used price (total)";"6.45669146556624";"€"
"27.7215573";"Engine fuel rate";"7.85000011697412";"l/h"
"27.7215573";"Engine RPM";"1883";"rpm"
"27.7215573";"Vehicle speed";"73";"km/h"
"27.7233298";"Calculated instant fuel consumption";"10.7534248177728";"l/100km"
"27.7234642";"Distance travelled";"0.0326089086944444";"km"
"27.7236585";"Vehicle acceleration";"0.597736634369761";"m_sec2"
"27.7241524";"Calculated instant fuel rate";"7.85000011697412";"l/h"
"27.7251191";"Calculated instant fuel consumption km/l.";"9.29936291875354";"km/l."
"27.7256631";"Average speed";"73.386648291676";"km/h"
"27.7257833";"Distance travelled (total)";"209.141480534694";"km"
"27.7267217";"Fuel used";"0.00372452533466642";"l"
"27.7268552";"Instant engine power (based on fuel consumption)";"25.5642057142697";"hp"
"27.7427885";"Average fuel consumption (total)";"2.3932063452038";"l/100km"
"27.7431569";"Average fuel consumption";"11.4218030709533";"l/100km"
"27.7432907";"Fuel used (total)";"5.0053447700535";"l"
"27.7434146";"Fuel used price";"0.00480463768171968";"€"
"27.7576562";"Distance to empty";"0";"km"
"27.7578599";"Average fuel consumption km/l.";"8.75518509457663";"km/l."
"27.7591229";"Fuel used price (total)";"6.45689475336902";"€"
"27.7917624";"Engine fuel rate";"7.85000011697412";"l/h"
"27.7917624";"Engine RPM";"1885";"rpm"
"27.7917624";"Vehicle speed";"73";"km/h"
"27.7932367";"Calculated instant fuel consumption";"10.7534248177728";"l/100km"
"27.7933468";"Distance travelled";"0.0340259279166667";"km"
"27.7935293";"Vehicle acceleration";"0";"m_sec2"
"27.7940749";"Calculated instant fuel rate";"7.85000011697412";"l/h"
"27.7952794";"Calculated instant fuel consumption km/l.";"9.29936291875354";"km/l."
"27.7958502";"Average speed";"73.3573003165614";"km/h"
"27.7959599";"Distance travelled (total)";"209.142897553917";"km"
"27.7967228";"Fuel used";"0.00387716008277419";"l"
"27.796836";"Instant engine power (based on fuel consumption)";"25.5642057142697";"hp"
"27.8070491";"Average fuel consumption (total)";"2.39326547953326";"l/100km"
"27.8072901";"Average fuel consumption";"11.3947225547229";"l/100km"
"27.8073873";"Fuel used (total)";"5.00549740480161";"l"
"27.8074817";"Fuel used price";"0.0050015365067787";"€"
"27.808803";"Distance to empty";"0";"km"
"27.8089802";"Average fuel consumption km/l.";"8.77599252809815";"km/l."
"27.8094798";"Fuel used price (total)";"6.45709165219408";"€"
"27.8998967";"Engine fuel rate";"7.85000011697412";"l/h"
"27.8998967";"Engine RPM";"1892";"rpm"
"27.8998967";"Vehicle speed";"73";"km/h"
"27.9025318";"Calculated instant fuel consumption";"10.7534248177728";"l/100km"
"27.9028016";"Distance travelled";"0.0362452536388889";"km"
"27.9032773";"Vehicle acceleration";"0";"m_sec2"
"27.9043796";"Calculated instant fuel rate";"7.85000011697412";"l/h"
"27.9072185";"Calculated instant fuel consumption km/l.";"9.29936291875354";"km/l."
"27.9084516";"Average speed";"73.2086844724525";"km/h"
"27.9087069";"Distance travelled (total)";"209.145116879639";"km"
"27.9101827";"Fuel used";"0.0041245460767383";"l"
"27.9104446";"Instant engine power (based on fuel consumption)";"25.5642057142697";"hp"
