"SECONDS";"PID";"VALUE";"UNITS"
"98.3411053";"Calculated instant fuel rate";"11.7500001750886";"l/h"
"98.3418287";"Calculated instant fuel consumption km/l.";"10.723404095528";"km/l."
"98.3426638";"Average speed";"189.030343866951";"km/h"
"98.342917";"Distance travelled (total)";"2883.23196302744";"km"
"98.3435279";"Fuel used";"0.000921247666505438";"l"
"98.3438445";"Instant engine power (based on fuel consumption)";"38.2648939035247";"hp"
"98.3448436";"Average fuel consumption (total)";"4.26972941446018";"l/100km"
"98.3452685";"Average fuel consumption";"7.36098385425876";"l/100km"
"98.345525";"Fuel used (total)";"123.106576311561";"l"
"98.3457834";"Fuel used price";"0.00118840948979201";"€"
"98.3468648";"Distance to empty";"761.172356494843";"km"
"98.3473098";"Average fuel consumption km/l.";"13.5851405165281";"km/l."
"98.3481435";"Fuel used price (total)";"158.807483441914";"€"
"98.4709807";"Engine fuel rate";"11.7500001750886";"l/h"
"98.4709807";"Fuel level input";"32.5";"l"
"98.4709807";"Vehicle speed";"126";"km/h"
"98.472891";"Calculated instant fuel consumption";"9.32539696435607";"l/100km"
"98.4733477";"Distance travelled";"0.017199252";"km"
"98.4737085";"Vehicle acceleration";"0";"m_sec2"
"98.4748275";"Calculated instant fuel rate";"11.7500001750886";"l/h"
"98.4760521";"Calculated instant fuel consumption km/l.";"10.723404095528";"km/l."
"98.4769773";"Average speed";"166.150038507053";"km/h"
"98.4773054";"Distance travelled (total)";"2883.23664700044";"km"
"98.4779498";"Fuel used";"0.00135996721470953";"l"
"98.4782061";"Instant engine power (based on fuel consumption)";"38.2648939035247";"hp"
"98.4793435";"Average fuel consumption (total)";"4.26973541834086";"l/100km"
"98.4804984";"Average fuel consumption";"7.90713000024382";"l/100km"
"98.4807605";"Fuel used (total)";"123.10701503111";"l"
"98.4810144";"Fuel used price";"0.0017543577069753";"€"
"98.4817077";"Distance to empty";"761.17128617372";"km"
"98.4820469";"Average fuel consumption km/l.";"12.6468136981328";"km/l."
"98.4829356";"Fuel used price (total)";"158.808049390132";"€"
"98.6897682";"Vehicle speed";"126";"km/h"
"98.6909478";"Calculated instant fuel consumption";"9.32539696435607";"l/100km"
"98.6912962";"Distance travelled";"0.024827264";"km"
"98.6917944";"Vehicle acceleration";"0";"m_sec2"
"98.6921874";"Calculated instant fuel consumption km/l.";"10.723404095528";"km/l."
"98.6934292";"Average speed";"151.716737055093";"km/h"
"98.6936839";"Distance travelled (total)";"2883.24427501244";"km"
"98.6954266";"Average fuel consumption (total)";"4.26973933835621";"l/100km"
"98.6967961";"Distance to empty";"761.170587348127";"km"
"98.8124341";"Fuel level input";"32.5";"l"
"98.8993259";"Engine fuel rate";"11.8000001758337";"l/h"
"98.9003514";"Calculated instant fuel rate";"11.8000001758337";"l/h"
"98.9009065";"Fuel used";"0.00274630236314532";"l"
"98.9015647";"Instant engine power (based on fuel consumption)";"38.4277232392844";"hp"
"98.9025714";"Average fuel consumption";"11.0616391848305";"l/100km"
"98.9030398";"Fuel used (total)";"123.108401366258";"l"
"98.9034674";"Fuel used price";"0.00354273004845746";"€"
"98.9040985";"Average fuel consumption km/l.";"9.04025147892512";"km/l."
"98.9054704";"Fuel used price (total)";"158.809837762473";"€"
"98.9964049";"Vehicle speed";"127";"km/h"
"98.9979042";"Calculated instant fuel consumption";"9.2913387211289";"l/100km"
"98.9983543";"Distance travelled";"0.035659348";"km"
"98.9987101";"Vehicle acceleration";"0.905070094058504";"m_sec2"
"99.0007704";"Calculated instant fuel consumption km/l.";"10.7627117040299";"km/l."
"99.0021662";"Average speed";"142.981500811954";"km/h"
"99.0025636";"Distance travelled (total)";"2883.25510709644";"km"
"99.0050722";"Average fuel consumption (total)";"4.26977137969013";"l/100km"
"99.0234648";"Distance to empty";"761.164875351209";"km"
"99.062172";"Fuel level input";"32.5";"l"
"99.1313923";"Engine fuel rate";"11.8500001765788";"l/h"
"99.1319683";"Calculated instant fuel rate";"11.8500001765788";"l/h"
"99.1321755";"Fuel used";"0.00350756118698896";"l"
"99.132309";"Instant engine power (based on fuel consumption)";"38.590552575044";"hp"
"99.1326553";"Average fuel consumption";"9.83630207425261";"l/100km"
"99.1327821";"Fuel used (total)";"123.109162625082";"l"
"99.1329096";"Fuel used price";"0.00452475393121575";"€"
"99.1331199";"Average fuel consumption km/l.";"10.166422223018";"km/l."
"99.1335937";"Fuel used price (total)";"158.810819786356";"€"
"99.2006178";"Vehicle speed";"127";"km/h"
"99.2012401";"Calculated instant fuel consumption";"9.33070880045572";"l/100km"
"99.2014088";"Distance travelled";"0.0428225960277778";"km"
"99.2016082";"Vehicle acceleration";"0";"m_sec2"
"99.2017969";"Calculated instant fuel consumption km/l.";"10.7172994183589";"km/l."
"99.2022479";"Average speed";"140.405406781405";"km/h"
"99.202369";"Distance travelled (total)";"2883.26227034447";"km"
"99.2041789";"Average fuel consumption (total)";"4.26978717445547";"l/100km"
"99.2203871";"Distance to empty";"761.162059655695";"km"
"99.3789548";"Fuel level input";"32.5";"l"
"99.4534708";"Engine fuel rate";"11.8500001765788";"l/h"
"99.4564854";"Calculated instant fuel rate";"11.8500001765788";"l/h"
"99.4569208";"Fuel used";"0.00457648847791721";"l"
"99.4573351";"Instant engine power (based on fuel consumption)";"38.590552575044";"hp"
"99.4576809";"Average fuel consumption";"10.6870878985211";"l/100km"
"99.4579278";"Fuel used (total)";"123.110231552373";"l"
"99.4581755";"Fuel used price";"0.00590367013651321";"€"
"99.4585731";"Average fuel consumption km/l.";"9.35708594797262";"km/l."
"99.4594161";"Fuel used price (total)";"158.812198702561";"€"
"99.5666875";"Vehicle speed";"127";"km/h"
"99.5685031";"Calculated instant fuel consumption";"9.33070880045572";"l/100km"
"99.5688733";"Distance travelled";"0.0557857400277778";"km"
"99.5692316";"Vehicle acceleration";"0";"m_sec2"
"99.569595";"Calculated instant fuel consumption km/l.";"10.7172994183589";"km/l."
"99.5714629";"Average speed";"136.883898466819";"km/h"
"99.5717411";"Distance travelled (total)";"2883.27523348847";"km"
"99.5729806";"Average fuel consumption (total)";"4.26980505095318";"l/100km"
"99.5733221";"Distance to empty";"761.1588728798";"km"
"99.6399741";"Fuel level input";"32.5";"l"
"99.7063907";"Engine fuel rate";"11.9000001773238";"l/h"
"99.7075405";"Calculated instant fuel rate";"11.9000001773238";"l/h"
"99.7081501";"Fuel used";"0.00540692304862499";"l"
"99.7084239";"Instant engine power (based on fuel consumption)";"38.7533819108037";"hp"
"99.7100519";"Average fuel consumption";"9.69230316911218";"l/100km"
"99.7104863";"Fuel used (total)";"123.111061986944";"l"
"99.7108392";"Fuel used price";"0.00697493073272623";"€"
"99.7112583";"Average fuel consumption km/l.";"10.3174651324036";"km/l."
"99.712402";"Fuel used price (total)";"158.813269963157";"€"
"99.7814402";"Vehicle speed";"127";"km/h"
"99.782307";"Calculated instant fuel consumption";"9.37007887978253";"l/100km"
"99.7828523";"Distance travelled";"0.0633341896388889";"km"
"99.7835249";"Vehicle acceleration";"0";"m_sec2"
"99.7839889";"Calculated instant fuel consumption km/l.";"10.6722687485338";"km/l."
"99.7854842";"Average speed";"135.625864870878";"km/h"
"99.7858167";"Distance travelled (total)";"2883.28278193808";"km"
"99.7894437";"Average fuel consumption (total)";"4.26982267428486";"l/100km"
"99.8072414";"Distance to empty";"761.155731260978";"km"
"99.896016";"Fuel level input";"32.5";"l"
"99.9646994";"Engine fuel rate";"11.9500001780689";"l/h"
"99.9655908";"Calculated instant fuel rate";"11.9500001780689";"l/h"
"99.9659824";"Fuel used";"0.00626275948915572";"l"
"99.9662543";"Instant engine power (based on fuel consumption)";"38.9162112465634";"hp"
"99.968191";"Average fuel consumption";"9.888433916758";"l/100km"
"99.9684719";"Fuel used (total)";"123.111917823384";"l"
"99.968722";"Fuel used price";"0.00807895974101088";"€"
"99.9699357";"Average fuel consumption km/l.";"10.1128248256308";"km/l."
"99.9709152";"Fuel used price (total)";"158.814373992166";"€"
"100.0705686";"Vehicle speed";"127";"km/h"
"100.0731014";"Calculated instant fuel consumption";"9.40944895910935";"l/100km"
"100.0734955";"Distance travelled";"0.0735871995";"km"
"100.0745708";"Vehicle acceleration";"0";"m_sec2"
"100.0749863";"Calculated instant fuel consumption km/l.";"10.6276149043977";"km/l."
"100.0758949";"Average speed";"134.36616798084";"km/h"
"100.0761626";"Distance travelled (total)";"2883.29303494794";"km"
"100.0786337";"Average fuel consumption (total)";"4.26983717336961";"l/100km"
"100.0964849";"Distance to empty";"761.153146604701";"km"
"100.1602014";"Fuel level input";"32.5";"l"
"100.2435566";"Engine fuel rate";"11.9500001780689";"l/h"
"100.2445755";"Calculated instant fuel rate";"11.9500001780689";"l/h"
"100.2448725";"Fuel used";"0.00718852002795063";"l"
"100.2450378";"Instant engine power (based on fuel consumption)";"38.9162112465634";"hp"
"100.245256";"Average fuel consumption";"9.76870987997122";"l/100km"
"100.245415";"Fuel used (total)";"123.112843583923";"l"
"100.2455737";"Fuel used price";"0.00927319083605631";"€"
"100.2458399";"Average fuel consumption km/l.";"10.2367662904014";"km/l."
"100.2464098";"Fuel used price (total)";"158.815568223261";"€"
"100.3013728";"Vehicle speed";"128";"km/h"
"100.3023945";"Calculated instant fuel consumption";"9.33593763911631";"l/100km"
"100.3025921";"Distance travelled";"0.0817327675";"km"
"100.3028241";"Vehicle acceleration";"0.534646596461153";"m_sec2"
"100.3034877";"Calculated instant fuel consumption km/l.";"10.7112969115189";"km/l."
"100.3045281";"Average speed";"133.730851617448";"km/h"
"100.3047038";"Distance travelled (total)";"2883.30118051594";"km"
"100.3059823";"Average fuel consumption (total)";"4.26985721838094";"l/100km"
"100.324798";"Distance to empty";"761.149573341552";"km"
"100.4006294";"Fuel level input";"32.5";"l"
"100.4803532";"Engine fuel rate";"11.9500001780689";"l/h"
"100.4814445";"Calculated instant fuel rate";"11.9500001780689";"l/h"
"100.4818925";"Fuel used";"0.00797526787439631";"l"
"100.48238";"Instant engine power (based on fuel consumption)";"38.9162112465634";"hp"
"100.4827426";"Average fuel consumption";"9.75773624011485";"l/100km"
"100.4830024";"Fuel used (total)";"123.113630331769";"l"
"100.4832529";"Fuel used price";"0.0102880955579712";"€"
"100.4842125";"Average fuel consumption km/l.";"10.2482786518549";"km/l."
"100.4862109";"Fuel used price (total)";"158.816583127983";"€"
"100.6008426";"Vehicle speed";"128";"km/h"
"100.6022113";"Calculated instant fuel consumption";"9.33593763911631";"l/100km"
"100.6023864";"Distance travelled";"0.0923920741666666";"km"
"100.6025258";"Vehicle acceleration";"0";"m_sec2"
"100.6026602";"Calculated instant fuel consumption km/l.";"10.7112969115189";"km/l."
"100.6030138";"Average speed";"133.111355455897";"km/h"
"100.6031025";"Distance travelled (total)";"2883.31183982261";"km"
"100.6034829";"Average fuel consumption (total)";"4.26986871941481";"l/100km"
"100.6036342";"Distance to empty";"761.147523159779";"km"
"100.7099055";"Fuel level input";"32.5";"l"
"100.8297443";"Engine fuel rate";"11.9500001780689";"l/h"
"100.8312875";"Calculated instant fuel rate";"11.9500001780689";"l/h"
"100.8334093";"Fuel used";"0.00914208846400551";"l"
"100.8337067";"Instant engine power (based on fuel consumption)";"38.9162112465634";"hp"
"100.8341318";"Average fuel consumption";"9.89488389178712";"l/100km"
"100.8343793";"Fuel used (total)";"123.114797152359";"l"
"100.8346259";"Fuel used price";"0.0117932941185671";"€"
"100.8350363";"Average fuel consumption km/l.";"10.1062327859149";"km/l."
"100.8359155";"Fuel used price (total)";"158.818088326543";"€"
"100.9177341";"Vehicle speed";"128";"km/h"
"100.9196744";"Calculated instant fuel consumption";"9.33593763911631";"l/100km"
"100.9203456";"Distance travelled";"0.103697037722222";"km"
"100.9207771";"Vehicle acceleration";"0";"m_sec2"
"100.9216698";"Calculated instant fuel consumption km/l.";"10.7112969115189";"km/l."
"100.9234752";"Average speed";"132.41887579789";"km/h"
"100.9237307";"Distance travelled (total)";"2883.32314478617";"km"
"100.9251886";"Average fuel consumption (total)";"4.26989244597797";"l/100km"
"100.9255375";"Distance to empty";"761.143293682102";"km"
"101.0057256";"Fuel level input";"32.5";"l"
"101.1315787";"Engine fuel rate";"12.0000001788139";"l/h"
"101.1322766";"Calculated instant fuel rate";"12.0000001788139";"l/h"
"101.1325382";"Fuel used";"0.01013918114553";"l"
"101.1326516";"Instant engine power (based on fuel consumption)";"39.0790405823231";"hp"
"101.1330608";"Average fuel consumption";"9.77769603476069";"l/100km"
"101.1332436";"Fuel used (total)";"123.115794245041";"l"
"101.1334033";"Fuel used price";"0.0130795436777337";"€"
"101.1335826";"Average fuel consumption km/l.";"10.2273582288189";"km/l."
"101.1342459";"Fuel used price (total)";"158.819374576102";"€"
"101.235793";"Vehicle speed";"128";"km/h"
"101.2367131";"Calculated instant fuel consumption";"9.37500013969839";"l/100km"
"101.2370059";"Distance travelled";"0.114955889277778";"km"
"101.2375138";"Vehicle acceleration";"0";"m_sec2"
"101.2380395";"Calculated instant fuel consumption km/l.";"10.6666665077209";"km/l."
"101.2390952";"Average speed";"132.016406110686";"km/h"
"101.2401177";"Distance travelled (total)";"2883.33440363772";"km"
"101.2442244";"Average fuel consumption (total)";"4.26991035412726";"l/100km"
"101.2655462";"Distance to empty";"761.140101421234";"km"
"101.3318925";"Fuel level input";"32.5";"l"
"101.453905";"Engine fuel rate";"11.8000001758337";"l/h"
"101.455719";"Calculated instant fuel rate";"11.8000001758337";"l/h"
"101.4581313";"Fuel used";"0.0112063698836546";"l"
"101.4586956";"Instant engine power (based on fuel consumption)";"38.4277232392844";"hp"
"101.4591483";"Average fuel consumption";"9.7484086757623";"l/100km"
"101.4594142";"Fuel used (total)";"123.116861433779";"l"
"101.4596737";"Fuel used price";"0.0144562171499144";"€"
"101.46041";"Average fuel consumption km/l.";"10.2580845065136";"km/l."
"101.461449";"Fuel used price (total)";"158.820751249575";"€"
"101.5366915";"Vehicle speed";"129";"km/h"
"101.5380247";"Calculated instant fuel consumption";"9.14728695801062";"l/100km"
"101.5383482";"Distance travelled";"0.125753762611111";"km"
"101.5387121";"Vehicle acceleration";"0.922240039899793";"m_sec2"
"101.5390812";"Calculated instant fuel consumption km/l.";"10.932203226928";"km/l."
"101.5410999";"Average speed";"131.72642151601";"km/h"
"101.5414237";"Distance travelled (total)";"2883.34520151106";"km"
"101.543546";"Average fuel consumption (total)";"4.26993137586362";"l/100km"
"101.5659795";"Distance to empty";"761.136354174467";"km"
"101.6493545";"Fuel level input";"32.5";"l"
"101.7224234";"Engine fuel rate";"10.1000001505017";"l/h"
"101.7236722";"Calculated instant fuel rate";"10.1000001505017";"l/h"
"101.7245865";"Fuel used";"0.0119539104531271";"l"
"101.7248646";"Instant engine power (based on fuel consumption)";"32.8915258234553";"hp"
"101.7262748";"Average fuel consumption";"9.50580738494018";"l/100km"
"101.7265348";"Fuel used (total)";"123.117608974348";"l"
"101.7267889";"Fuel used price";"0.015420544484534";"€"
"101.7278191";"Average fuel consumption km/l.";"10.5198849451155";"km/l."
"101.7288684";"Fuel used price (total)";"158.821715576909";"€"
"101.7934116";"Vehicle speed";"129";"km/h"
"101.7946685";"Calculated instant fuel consumption";"7.82945748100909";"l/100km"
"101.7948489";"Distance travelled";"0.134945037694444";"km"
"101.7950328";"Vehicle acceleration";"0";"m_sec2"
"101.7955656";"Calculated instant fuel consumption km/l.";"12.772277037401";"km/l."
"101.7961203";"Average speed";"131.587972646724";"km/h"
"101.7962429";"Distance travelled (total)";"2883.35439278614";"km"
"101.798454";"Average fuel consumption (total)";"4.26994369066723";"l/100km"
"101.8130319";"Distance to empty";"761.13415900624";"km"
"101.8875799";"Fuel level input";"32.5";"l"
"101.965854";"Engine fuel rate";"10.300000153482";"l/h"
"101.9663296";"Calculated instant fuel rate";"10.300000153482";"l/h"
"101.9665497";"Fuel used";"0.0126461952078874";"l"
"101.9666862";"Instant engine power (based on fuel consumption)";"33.542843166494";"hp"
"101.9668818";"Average fuel consumption";"9.37136735366451";"l/100km"
"101.9670048";"Fuel used (total)";"123.118301259103";"l"
"101.9671747";"Fuel used price";"0.0163135918181748";"€"
"101.9675435";"Average fuel consumption km/l.";"10.6708014130827";"km/l."
"101.9681546";"Fuel used price (total)";"158.822608624243";"€"
"102.0166465";"Vehicle speed";"129";"km/h"
"102.017943";"Calculated instant fuel consumption";"7.98449624300927";"l/100km"
"102.0182676";"Distance travelled";"0.142950584194444";"km"
"102.0186184";"Vehicle acceleration";"0";"m_sec2"
"102.0189851";"Calculated instant fuel consumption km/l.";"12.524271658034";"km/l."
"102.0198451";"Average speed";"131.430684682062";"km/h"
"102.020094";"Distance travelled (total)";"2883.36239833264";"km"
"102.0220295";"Average fuel consumption (total)";"4.26995584496415";"l/100km"
"102.0341273";"Distance to empty";"761.131992461456";"km"
"102.0877393";"Fuel level input";"32.5";"l"
"102.1515675";"Engine fuel rate";"7.80000011622906";"l/h"
"102.1524462";"Calculated instant fuel rate";"7.80000011622906";"l/h"
"102.1540387";"Fuel used";"0.0130524116306072";"l"
"102.1542374";"Instant engine power (based on fuel consumption)";"25.40137637851";"hp"
"102.1544182";"Average fuel consumption";"9.13071583733651";"l/100km"
"102.1545391";"Fuel used (total)";"123.118707475526";"l"
"102.1546589";"Fuel used price";"0.0168376110034833";"€"
"102.1550998";"Average fuel consumption km/l.";"10.9520438245476";"km/l."
"102.1557585";"Fuel used price (total)";"158.823132643428";"€"
"102.2483404";"Vehicle speed";"129";"km/h"
"102.2492139";"Calculated instant fuel consumption";"6.04651171800702";"l/100km"
"102.2493744";"Distance travelled";"0.151231896861111";"km"
"102.2495507";"Vehicle acceleration";"0";"m_sec2"
"102.2502772";"Calculated instant fuel consumption km/l.";"16.5384612920193";"km/l."
"102.2509426";"Average speed";"131.29481558527";"km/h"
"102.2510673";"Distance travelled (total)";"2883.37067964531";"km"
"102.2523967";"Average fuel consumption (total)";"4.26995766949641";"l/100km"
"102.2635298";"Distance to empty";"761.131667233435";"km"
"102.3709493";"Fuel level input";"32.5";"l"
"102.4549158";"Engine fuel rate";"8.05000011995435";"l/h"
"102.4559281";"Calculated instant fuel rate";"8.05000011995435";"l/h"
"102.4564965";"Fuel used";"0.013728726129574";"l"
"102.4567705";"Instant engine power (based on fuel consumption)";"26.2155230573084";"hp"
"102.4576823";"Average fuel consumption";"9.07793026108916";"l/100km"
"102.4578573";"Fuel used (total)";"123.119383790025";"l"
"102.4579902";"Fuel used price";"0.0177100567071504";"€"
"102.4582481";"Average fuel consumption km/l.";"11.0157268368354";"km/l."
"102.4589389";"Fuel used price (total)";"158.824005089132";"€"
"102.5726265";"Vehicle speed";"129";"km/h"
"102.5743491";"Calculated instant fuel consumption";"6.24031017050725";"l/100km"
"102.5746733";"Distance travelled";"0.162888143361111";"km"
"102.575349";"Vehicle acceleration";"0";"m_sec2"
"102.5757162";"Calculated instant fuel consumption km/l.";"16.0248444817081";"km/l."
"102.5765972";"Average speed";"131.117880321294";"km/h"
"102.5768791";"Distance travelled (total)";"2883.38233589181";"km"
"102.5802648";"Average fuel consumption (total)";"4.26996386353129";"l/100km"
"102.6040558";"Distance to empty";"761.13056313133";"km"
"102.7001479";"Fuel level input";"32.5";"l"
"102.7646988";"Engine fuel rate";"8.15000012144446";"l/h"
"102.7653994";"Calculated instant fuel rate";"8.15000012144446";"l/h"
"102.7656214";"Fuel used";"0.0144285507927799";"l"
"102.7657823";"Instant engine power (based on fuel consumption)";"26.5411817288278";"hp"
"102.766329";"Average fuel consumption";"8.85795030568486";"l/100km"
"102.7664604";"Fuel used (total)";"123.120083614688";"l"
"102.7665831";"Fuel used price";"0.0186128305226861";"€"
"102.766934";"Average fuel consumption km/l.";"11.2892934086368";"km/l."
"102.7674665";"Fuel used price (total)";"158.824907862947";"€"
"102.849125";"Vehicle speed";"129";"km/h"
"102.850927";"Calculated instant fuel consumption";"6.31782955150734";"l/100km"
"102.8512322";"Distance travelled";"0.172797937694444";"km"
"102.8518859";"Vehicle acceleration";"0";"m_sec2"
"102.8522868";"Calculated instant fuel consumption km/l.";"15.8282206230368";"km/l."
"102.853187";"Average speed";"130.993727501241";"km/h"
"102.8534405";"Distance travelled (total)";"2883.39224568614";"km"
"102.8553941";"Average fuel consumption (total)";"4.26997345917429";"l/100km"
"102.8655452";"Distance to empty";"761.12885269045";"km"
"102.9526475";"Fuel level input";"32.5";"l"
"103.030751";"Engine fuel rate";"8.15000012144446";"l/h"
"103.0314751";"Calculated instant fuel rate";"8.15000012144446";"l/h"
"103.0319536";"Fuel used";"0.0150314911975978";"l"
"103.0322922";"Instant engine power (based on fuel consumption)";"26.5411817288278";"hp"
"103.0328437";"Average fuel consumption";"8.69888344626989";"l/100km"
"103.0332545";"Fuel used (total)";"123.120686555093";"l"
"103.0333877";"Fuel used price";"0.0193906236449011";"€"
"103.033891";"Average fuel consumption km/l.";"11.4957282296822";"km/l."
"103.034734";"Fuel used price (total)";"158.825685656069";"€"
"103.1501422";"Vehicle speed";"128";"km/h"
"103.1506362";"Calculated instant fuel consumption";"6.36718759487849";"l/100km"
"103.1507587";"Distance travelled";"0.183447843472222";"km"
"103.1508967";"Vehicle acceleration";"-0.482590732366183";"m_sec2"
"103.1516045";"Calculated instant fuel consumption km/l.";"15.7055212383621";"km/l."
"103.1524372";"Average speed";"130.822547672386";"km/h"
"103.1525826";"Distance travelled (total)";"2883.40289559192";"km"
"103.1541265";"Average fuel consumption (total)";"4.26997859866607";"l/100km"
"103.1659312";"Distance to empty";"761.127936569821";"km"
"103.2601466";"Fuel level input";"32.5";"l"
"103.3941897";"Engine fuel rate";"8.20000012218952";"l/h"
"103.3951877";"Calculated instant fuel rate";"8.20000012218952";"l/h"
"103.3956223";"Fuel used";"0.015859843137719";"l"
"103.3957134";"Instant engine power (based on fuel consumption)";"26.7040110645874";"hp"
"103.3958332";"Average fuel consumption";"8.64542359154005";"l/100km"
"103.3959176";"Fuel used (total)";"123.121514907033";"l"
"103.3959997";"Fuel used price";"0.0204591976476575";"€"
"103.3961346";"Average fuel consumption km/l.";"11.5668132325933";"km/l."
"103.3964983";"Fuel used price (total)";"158.826754230072";"€"
"103.4684753";"Vehicle speed";"128";"km/h"
"103.4693242";"Calculated instant fuel consumption";"6.40625009546056";"l/100km"
"103.4694495";"Distance travelled";"0.194779015027778";"km"
"103.4695775";"Vehicle acceleration";"-0.482590732366183";"m_sec2"
"103.4697019";"Calculated instant fuel consumption km/l.";"15.6097558649575";"km/l."
"103.470048";"Average speed";"130.680659664772";"km/h"
"103.4702854";"Distance travelled (total)";"2883.41422676347";"km"
"103.4710764";"Average fuel consumption (total)";"4.26999054677039";"l/100km"
"103.482954";"Distance to empty";"761.12580681429";"km"
"103.5311435";"Fuel level input";"32.5";"l"
"103.597623";"Engine fuel rate";"8.30000012367964";"l/h"
"103.599426";"Calculated instant fuel rate";"8.30000012367964";"l/h"
"103.5997076";"Fuel used";"0.0163303689919526";"l"
"103.5998015";"Instant engine power (based on fuel consumption)";"27.0296697361068";"hp"
"103.5999228";"Average fuel consumption";"8.38404947762143";"l/100km"
"103.6000042";"Fuel used (total)";"123.121985432887";"l"
"103.6000895";"Fuel used price";"0.0210661759996188";"€"
"103.6002248";"Average fuel consumption km/l.";"11.9274105272063";"km/l."
"103.6006133";"Fuel used price (total)";"158.827361208424";"€"
"103.6594361";"Vehicle speed";"128";"km/h"
"103.660111";"Calculated instant fuel consumption";"6.48437509662472";"l/100km"
"103.6602144";"Distance travelled";"0.201561703027778";"km"
"103.6603416";"Vehicle acceleration";"0";"m_sec2"
"103.6604935";"Calculated instant fuel consumption km/l.";"15.4216865171869";"km/l."
"103.6608419";"Average speed";"130.587903152659";"km/h"
"103.6609269";"Distance travelled (total)";"2883.42100945147";"km"
"103.6617664";"Average fuel consumption (total)";"4.26999682076635";"l/100km"
"103.6662585";"Distance to empty";"761.124688476164";"km"
"103.7274795";"Fuel level input";"32.5";"l"
"103.8001033";"Engine fuel rate";"8.30000012367964";"l/h"
"103.8013431";"Calculated instant fuel rate";"8.30000012367964";"l/h"
"103.8017663";"Fuel used";"0.0167961910516716";"l"
"103.8020302";"Instant engine power (based on fuel consumption)";"27.0296697361068";"hp"
"103.8040057";"Average fuel consumption";"8.33302695867622";"l/100km"
"103.8043368";"Fuel used (total)";"123.122451254947";"l"
"103.8045945";"Fuel used price";"0.0216670864566564";"€"
"103.8050149";"Average fuel consumption km/l.";"12.0004411957268";"km/l."
"103.8067361";"Fuel used price (total)";"158.827962118881";"€"
"103.9091616";"Vehicle speed";"128";"km/h"
"103.9107643";"Calculated instant fuel consumption";"6.48437509662472";"l/100km"
"103.9110699";"Distance travelled";"0.210480679027778";"km"
"103.9114196";"Vehicle acceleration";"0";"m_sec2"
