"SECONDS";"PID";"VALUE";"UNITS"
"16.8056632";"Engine RPM";"1180";"rpm"
"16.8056632";"Vehicle speed";"45";"km/h"
"16.8082933";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"16.808423";"Distance travelled";"0.00516710038888889";"km"
"16.8086264";"Vehicle acceleration";"-0.67386952322653";"m_sec2"
"16.81108";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"16.8114392";"Average speed";"68.1133860862624";"km/h"
"16.8115777";"Distance travelled (total)";"1045.68994462911";"km"
"16.8245014";"Average fuel consumption (total)";"99.9995058668762";"l/100km"
"16.8255417";"Distance to empty";"21.0001037684688";"km"
"16.8903538";"Engine coolant temperature";"56";"℃"
"16.8903538";"Engine RPM";"1180";"rpm"
"16.8903538";"Vehicle speed";"45";"km/h"
"16.8936218";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"16.893799";"Distance travelled";"0.00623424038888889";"km"
"16.8940662";"Vehicle acceleration";"-0.67386952322653";"m_sec2"
"16.8960688";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"16.896425";"Average speed";"62.6780798275207";"km/h"
"16.8966111";"Distance travelled (total)";"1045.69101176911";"km"
"16.8983482";"Average fuel consumption (total)";"99.999403816202";"l/100km"
"16.9025313";"Distance to empty";"21.000125199344";"km"
"16.9560482";"Engine coolant temperature";"56";"℃"
"16.9560482";"Engine RPM";"1179";"rpm"
"16.9560482";"Vehicle speed";"45";"km/h"
"16.9593758";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"16.9595585";"Distance travelled";"0.00705618913888889";"km"
"16.9598246";"Vehicle acceleration";"-0.67386952322653";"m_sec2"
"16.9632339";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"16.9636362";"Average speed";"59.7304398022959";"km/h"
"16.9638266";"Distance travelled (total)";"1045.69183371786";"km"
"16.9738088";"Average fuel consumption (total)";"99.9993252133266";"l/100km"
"16.9741469";"Distance to empty";"21.0001417061576";"km"
"17.0154716";"Engine coolant temperature";"56";"℃"
"17.0154716";"Engine RPM";"1178";"rpm"
"17.0154716";"Vehicle speed";"45";"km/h"
"17.0215005";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"17.0217272";"Distance travelled";"0.00783326663888889";"km"
"17.0219388";"Vehicle acceleration";"-0.67386952322653";"m_sec2"
"17.0248534";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"17.0252744";"Average speed";"57.9125428956929";"km/h"
"17.0255504";"Distance travelled (total)";"1045.69261079536";"km"
"17.0388935";"Average fuel consumption (total)";"99.9992509015978";"l/100km"
"17.0392402";"Distance to empty";"21.0001573118429";"km"
"17.0881839";"Engine coolant temperature";"56";"℃"
"17.0881839";"Engine RPM";"1183";"rpm"
"17.0881839";"Vehicle speed";"45";"km/h"
"17.0927533";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"17.0930405";"Distance travelled";"0.00872465413888889";"km"
"17.0934026";"Vehicle acceleration";"-0.67386952322653";"m_sec2"
"17.0967217";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"17.0972536";"Average speed";"56.195640326488";"km/h"
"17.0975543";"Distance travelled (total)";"1045.69350218286";"km"
"17.1073879";"Average fuel consumption (total)";"99.9991656585681";"l/100km"
"17.1080211";"Distance to empty";"21.0001752131626";"km"
"17.1715264";"Engine coolant temperature";"56";"℃"
"17.1715264";"Engine RPM";"1180";"rpm"
"17.1715264";"Vehicle speed";"45";"km/h"
"17.1774274";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"17.1778221";"Distance travelled";"0.00978436288888889";"km"
"17.1783562";"Vehicle acceleration";"-0.67386952322653";"m_sec2"
"17.1832513";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"17.1839748";"Average speed";"54.5582922356323";"km/h"
"17.1844079";"Distance travelled (total)";"1045.69456189161";"km"
"17.1938648";"Average fuel consumption (total)";"99.9990643192338";"l/100km"
"17.1943131";"Distance to empty";"21.0001964947995";"km"
"17.2552013";"Engine coolant temperature";"56";"℃"
"17.2552013";"Engine RPM";"1185";"rpm"
"17.2552013";"Vehicle speed";"46";"km/h"
"17.2609717";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"17.2613713";"Distance travelled";"0.0108518887222222";"km"
"17.2619069";"Vehicle acceleration";"0.612913198497333";"m_sec2"
"17.2672215";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"17.267979";"Average speed";"53.5440357994572";"km/h"
"17.2684889";"Distance travelled (total)";"1045.69562941744";"km"
"17.2856378";"Average fuel consumption (total)";"99.998962232564";"l/100km"
"17.2968874";"Distance to empty";"21.0002179334232";"km"
"17.3268984";"Engine coolant temperature";"56";"℃"
"17.3268984";"Engine RPM";"1183";"rpm"
"17.3268984";"Vehicle speed";"46";"km/h"
"17.3321036";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"17.3324105";"Distance travelled";"0.0117595913888889";"km"
"17.3327937";"Vehicle acceleration";"0";"m_sec2"
"17.3369967";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"17.3375272";"Average speed";"52.9716626292555";"km/h"
"17.3378156";"Distance travelled (total)";"1045.69653712011";"km"
"17.346393";"Average fuel consumption (total)";"99.9988754298239";"l/100km"
"17.3471851";"Distance to empty";"21.0002361623928";"km"
"17.44375";"Engine coolant temperature";"56";"℃"
"17.44375";"Engine RPM";"1186";"rpm"
"17.44375";"Vehicle speed";"45";"km/h"
"17.448181";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"17.4484652";"Distance travelled";"0.0132102501388889";"km"
"17.4490558";"Vehicle acceleration";"-2.38934238607377";"m_sec2"
"17.4528915";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"17.4535112";"Average speed";"51.9648728001451";"km/h"
"17.4538238";"Distance travelled (total)";"1045.69798777886";"km"
"17.4645448";"Average fuel consumption (total)";"99.9987367050245";"l/100km"
"17.4657413";"Distance to empty";"21.0002652952963";"km"
"17.5170018";"Engine coolant temperature";"56";"℃"
"17.5170018";"Engine RPM";"1186";"rpm"
"17.5170018";"Vehicle speed";"46";"km/h"
"17.521669";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"17.5217708";"Distance travelled";"0.0141469085277778";"km"
"17.5219265";"Vehicle acceleration";"3.81076067355957";"m_sec2"
"17.5232446";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"17.5234764";"Average speed";"51.6964597341324";"km/h"
"17.5235788";"Distance travelled (total)";"1045.69892443725";"km"
"17.5248845";"Average fuel consumption (total)";"99.9986471336828";"l/100km"
"17.5413731";"Distance to empty";"21.0002841057702";"km"
"17.5833887";"Engine coolant temperature";"56";"℃"
"17.5833887";"Engine RPM";"1184";"rpm"
"17.5833887";"Vehicle speed";"45";"km/h"
"17.5892047";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"17.5895308";"Distance travelled";"0.0149938435277778";"km"
"17.5897395";"Vehicle acceleration";"-1.97438199869059";"m_sec2"
"17.5934259";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"17.5937308";"Average speed";"51.1444834607575";"km/h"
"17.5938555";"Distance travelled (total)";"1045.69977137225";"km"
"17.6104734";"Average fuel consumption (total)";"99.9985661426025";"l/100km"
"17.6117617";"Distance to empty";"21.000301114371";"km"
"17.6480008";"Engine coolant temperature";"56";"℃"
"17.6480008";"Engine RPM";"1183";"rpm"
"17.6480008";"Vehicle speed";"46";"km/h"
"17.6506678";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"17.650802";"Distance travelled";"0.0157767379722222";"km"
"17.6509978";"Vehicle acceleration";"4.53448110118967";"m_sec2"
"17.6546823";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"17.6551249";"Average speed";"50.8569301163608";"km/h"
"17.6552654";"Distance travelled (total)";"1045.70055426669";"km"
"17.6621831";"Average fuel consumption (total)";"99.9984912757378";"l/100km"
"17.6750355";"Distance to empty";"21.0003168368753";"km"
"17.7236655";"Engine coolant temperature";"56";"℃"
"17.7236655";"Engine RPM";"1188";"rpm"
"17.7236655";"Vehicle speed";"46";"km/h"
"17.727799";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"17.7279633";"Distance travelled";"0.0167626316944444";"km"
"17.7282182";"Vehicle acceleration";"4.53448110118967";"m_sec2"
"17.7305188";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"17.7308906";"Average speed";"50.6026859589027";"km/h"
"17.7310557";"Distance travelled (total)";"1045.70154016042";"km"
"17.7429594";"Average fuel consumption (total)";"99.9983969965568";"l/100km"
"17.7437931";"Distance to empty";"21.0003366361194";"km"
"17.7890208";"Engine coolant temperature";"56";"℃"
"17.7890208";"Engine RPM";"1186";"rpm"
"17.7890208";"Vehicle speed";"46";"km/h"
"17.791445";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"17.7915741";"Distance travelled";"0.0175754108055555";"km"
"17.7917711";"Vehicle acceleration";"4.53448110118967";"m_sec2"
"17.7941258";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"17.7944297";"Average speed";"50.3715713381551";"km/h"
"17.7945577";"Distance travelled (total)";"1045.70235293953";"km"
"17.8077148";"Average fuel consumption (total)";"99.9983192721374";"l/100km"
"17.8079675";"Distance to empty";"21.0003529587834";"km"
"17.8565718";"Engine coolant temperature";"56";"℃"
"17.8565718";"Engine RPM";"1184";"rpm"
"17.8565718";"Vehicle speed";"45";"km/h"
"17.8597852";"Calculated instant fuel consumption";"1.11111112766796";"l/100km"
"17.8599122";"Distance travelled";"0.0184296045555555";"km"
"17.8601141";"Vehicle acceleration";"-1.02737586833808";"m_sec2"
"17.862438";"Calculated instant fuel consumption km/l.";"89.9999986588955";"km/l."
"17.8627601";"Average speed";"50.0945892031718";"km/h"
"17.862897";"Distance travelled (total)";"1045.70320713328";"km"
"17.8776585";"Average fuel consumption (total)";"99.9982375874502";"l/100km"
"17.8790701";"Distance to empty";"21.0003701131584";"km"
"17.9284481";"Engine coolant temperature";"56";"℃"
"17.9284481";"Engine RPM";"1186";"rpm"
"17.9284481";"Vehicle speed";"46";"km/h"
"17.9308609";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"17.9309816";"Distance travelled";"0.0193376816111111";"km"
"17.9311845";"Vehicle acceleration";"3.90850960711661";"m_sec2"
"17.9335875";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"17.9338474";"Average speed";"49.8852065578563";"km/h"
"17.9339718";"Distance travelled (total)";"1045.70411521033";"km"
"17.9446728";"Average fuel consumption (total)";"99.9981507501663";"l/100km"
"17.9456872";"Distance to empty";"21.0003883496466";"km"
"17.9927159";"Engine coolant temperature";"56";"℃"
"17.9927159";"Engine RPM";"1192";"rpm"
"17.9927159";"Vehicle speed";"46";"km/h"
"17.9949795";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"17.9950729";"Distance travelled";"0.0201566093888889";"km"
"17.9952219";"Vehicle acceleration";"3.90850960711661";"m_sec2"
"17.9966781";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"17.9968621";"Average speed";"49.7504679631553";"km/h"
"17.9969548";"Distance travelled (total)";"1045.70493413811";"km"
"18.007907";"Average fuel consumption (total)";"99.9980724381486";"l/100km"
"18.0088994";"Distance to empty";"21.0004047957915";"km"
"18.0630163";"Engine coolant temperature";"56";"℃"
"18.0630163";"Engine RPM";"1188";"rpm"
"18.0630163";"Vehicle speed";"46";"km/h"
"18.0651815";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.0652888";"Distance travelled";"0.0210537818888889";"km"
"18.0655129";"Vehicle acceleration";"3.90850960711661";"m_sec2"
"18.0669005";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.0670852";"Average speed";"49.5778754156094";"km/h"
"18.067183";"Distance travelled (total)";"1045.70583131061";"km"
"18.0737006";"Average fuel consumption (total)";"99.9979866439243";"l/100km"
"18.0739135";"Distance to empty";"21.0004228132886";"km"
"18.1521737";"Engine coolant temperature";"56";"℃"
"18.1521737";"Engine RPM";"1192";"rpm"
"18.1521737";"Vehicle speed";"46";"km/h"
"18.1554582";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.1556347";"Distance travelled";"0.0222081314444444";"km"
"18.1559065";"Vehicle acceleration";"3.90850960711661";"m_sec2"
"18.1614079";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.1617837";"Average speed";"49.2472543867106";"km/h"
"18.1622996";"Distance travelled (total)";"1045.70698566017";"km"
"18.1775919";"Average fuel consumption (total)";"99.9978762567575";"l/100km"
"18.1784959";"Distance to empty";"21.0004459955527";"km"
"18.2413026";"Engine coolant temperature";"56";"℃"
"18.2413026";"Engine RPM";"1188";"rpm"
"18.2413026";"Vehicle speed";"46";"km/h"
"18.2451801";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.2455767";"Distance travelled";"0.0233543862777778";"km"
"18.2458577";"Vehicle acceleration";"3.90850960711661";"m_sec2"
"18.2476441";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.2479986";"Average speed";"49.1772232779945";"km/h"
"18.2481607";"Distance travelled (total)";"1045.708131915";"km"
"18.2605211";"Average fuel consumption (total)";"99.9977666439071";"l/100km"
"18.2613909";"Distance to empty";"21.0004690152543";"km"
"18.3428102";"Engine coolant temperature";"56";"℃"
"18.3428102";"Engine RPM";"1192";"rpm"
"18.3428102";"Vehicle speed";"46";"km/h"
"18.3461328";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.3462995";"Distance travelled";"0.0246413870555555";"km"
"18.3465514";"Vehicle acceleration";"3.90850960711661";"m_sec2"
"18.349019";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.3493851";"Average speed";"48.9826465506626";"km/h"
"18.3495576";"Distance travelled (total)";"1045.70941891578";"km"
"18.3599889";"Average fuel consumption (total)";"99.9976435722382";"l/100km"
"18.3609205";"Distance to empty";"21.000494861491";"km"
"18.4156507";"Engine coolant temperature";"56";"℃"
"18.4156507";"Engine RPM";"1192";"rpm"
"18.4156507";"Vehicle speed";"46";"km/h"
"18.4194512";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.4196127";"Distance travelled";"0.0255781297777778";"km"
"18.4198651";"Vehicle acceleration";"0";"m_sec2"
"18.4225743";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.4230127";"Average speed";"48.858394953774";"km/h"
"18.4231948";"Distance travelled (total)";"1045.7103556585";"km"
"18.4269008";"Average fuel consumption (total)";"99.9975539947903";"l/100km"
"18.4272122";"Distance to empty";"21.0005136736585";"km"
"18.4798558";"Engine coolant temperature";"56";"℃"
"18.4798558";"Engine RPM";"1191";"rpm"
"18.4798558";"Vehicle speed";"46";"km/h"
"18.483681";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.4838009";"Distance travelled";"0.0263982867777778";"km"
"18.483993";"Vehicle acceleration";"0";"m_sec2"
"18.4853207";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.4857272";"Average speed";"48.8006164147911";"km/h"
"18.4858928";"Distance travelled (total)";"1045.7111758155";"km"
"18.4942496";"Average fuel consumption (total)";"99.9974755661613";"l/100km"
"18.4956102";"Distance to empty";"21.0005301444893";"km"
"18.5454084";"Engine coolant temperature";"56";"℃"
"18.5454084";"Engine RPM";"1190";"rpm"
"18.5454084";"Vehicle speed";"46";"km/h"
"18.5486228";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.5488464";"Distance travelled";"0.0272293687777778";"km"
"18.5490996";"Vehicle acceleration";"0";"m_sec2"
"18.5514714";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.5518089";"Average speed";"48.6852606808784";"km/h"
"18.5519758";"Distance travelled (total)";"1045.7120068975";"km"
"18.5603638";"Average fuel consumption (total)";"99.9973960929397";"l/100km"
"18.5606658";"Distance to empty";"21.0005468347217";"km"
"18.6179502";"Engine coolant temperature";"56";"℃"
"18.6179502";"Engine RPM";"1194";"rpm"
"18.6179502";"Vehicle speed";"46";"km/h"
"18.6213052";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.6214847";"Distance travelled";"0.0281574583888889";"km"
"18.6217471";"Vehicle acceleration";"0";"m_sec2"
"18.6292937";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.6299767";"Average speed";"48.4632972225848";"km/h"
"18.6301634";"Distance travelled (total)";"1045.71293498711";"km"
"18.6446314";"Average fuel consumption (total)";"99.9973073433973";"l/100km"
"18.6449415";"Distance to empty";"21.0005654731128";"km"
"18.6840246";"Engine coolant temperature";"56";"℃"
"18.6840246";"Engine RPM";"1193";"rpm"
"18.6840246";"Vehicle speed";"46";"km/h"
"18.6872391";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.6874072";"Distance travelled";"0.0289997835555555";"km"
"18.6876752";"Vehicle acceleration";"0";"m_sec2"
"18.689644";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.690248";"Average speed";"48.5150612971927";"km/h"
"18.6904333";"Distance travelled (total)";"1045.71377731228";"km"
"18.6986341";"Average fuel consumption (total)";"99.9972267953063";"l/100km"
"18.6994391";"Distance to empty";"21.0005823891365";"km"
"18.7582067";"Engine coolant temperature";"56";"℃"
"18.7582067";"Engine RPM";"1193";"rpm"
"18.7582067";"Vehicle speed";"46";"km/h"
"18.7622623";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.762427";"Distance travelled";"0.0299583187777778";"km"
"18.7626768";"Vehicle acceleration";"0";"m_sec2"
"18.7648321";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.7654826";"Average speed";"48.4284424399505";"km/h"
"18.7656869";"Distance travelled (total)";"1045.7147358475";"km"
"18.7667592";"Average fuel consumption (total)";"99.9971351346834";"l/100km"
"18.7675735";"Distance to empty";"21.0006016389526";"km"
"18.8312818";"Engine coolant temperature";"56";"℃"
"18.8312818";"Engine RPM";"1192";"rpm"
"18.8312818";"Vehicle speed";"46";"km/h"
"18.8358532";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.8361097";"Distance travelled";"0.0308997330555555";"km"
"18.8365201";"Vehicle acceleration";"0";"m_sec2"
"18.8408545";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.8414585";"Average speed";"48.3007066275533";"km/h"
"18.8417261";"Distance travelled (total)";"1045.71567726178";"km"
"18.849433";"Average fuel consumption (total)";"99.9970451114268";"l/100km"
"18.8497752";"Distance to empty";"21.0006205449368";"km"
"18.8976819";"Engine coolant temperature";"56";"℃"
"18.8976819";"Engine RPM";"1197";"rpm"
"18.8976819";"Vehicle speed";"46";"km/h"
"18.9002689";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.9003948";"Distance travelled";"0.0317211550555555";"km"
"18.9006248";"Vehicle acceleration";"0";"m_sec2"
"18.9028283";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.9030892";"Average speed";"48.2906800080854";"km/h"
"18.9032092";"Distance travelled (total)";"1045.71649868378";"km"
"18.9117819";"Average fuel consumption (total)";"99.99696656263";"l/100km"
"18.9122443";"Distance to empty";"21.0006370411719";"km"
"18.963534";"Engine coolant temperature";"56";"℃"
"18.963534";"Engine RPM";"1192";"rpm"
"18.963534";"Vehicle speed";"46";"km/h"
"18.9669696";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"18.9671504";"Distance travelled";"0.032574096";"km"
"18.9674062";"Vehicle acceleration";"0";"m_sec2"
"18.96994";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"18.970301";"Average speed";"48.2195031448196";"km/h"
"18.9704713";"Distance travelled (total)";"1045.71735162472";"km"
"18.9797343";"Average fuel consumption (total)";"99.9968849999525";"l/100km"
"18.9802911";"Distance to empty";"21.0006541703874";"km"
"19.03588";"Engine coolant temperature";"56";"℃"
"19.03588";"Engine RPM";"1196";"rpm"
"19.03588";"Vehicle speed";"46";"km/h"
"19.0391352";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"19.0393018";"Distance travelled";"0.0334959858333333";"km"
"19.0395667";"Vehicle acceleration";"0";"m_sec2"
"19.0463641";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"19.0468264";"Average speed";"48.0714113440599";"km/h"
"19.047018";"Distance travelled (total)";"1045.71827351456";"km"
"19.0632933";"Average fuel consumption (total)";"99.996796844171";"l/100km"
"19.0641485";"Distance to empty";"21.0006726842712";"km"
"19.1101531";"Engine coolant temperature";"56";"℃"
"19.1101531";"Engine RPM";"1194";"rpm"
"19.1101531";"Vehicle speed";"46";"km/h"
"19.1130089";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"19.1131348";"Distance travelled";"0.0344393793888889";"km"
"19.1133327";"Vehicle acceleration";"0";"m_sec2"
"19.1154156";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"19.1159312";"Average speed";"48.1003823378905";"km/h"
"19.1160695";"Distance travelled (total)";"1045.71921690811";"km"
"19.1278641";"Average fuel consumption (total)";"99.9967066322554";"l/100km"
"19.1281319";"Distance to empty";"21.0006916300043";"km"
"19.2350934";"Engine coolant temperature";"56";"℃"
"19.2350934";"Engine RPM";"1197";"rpm"
"19.2350934";"Vehicle speed";"46";"km/h"
"19.2389895";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"19.2391587";"Distance travelled";"0.0360496323888889";"km"
"19.2394259";"Vehicle acceleration";"0";"m_sec2"
"19.2492212";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"19.2497286";"Average speed";"47.8646133135647";"km/h"
"19.24991";"Distance travelled (total)";"1045.72082716111";"km"
"19.25145";"Average fuel consumption (total)";"99.9965526523473";"l/100km"
"19.2523109";"Distance to empty";"21.0007239679648";"km"
"19.3017207";"Engine coolant temperature";"56";"℃"
"19.3017207";"Engine RPM";"1198";"rpm"
"19.3017207";"Vehicle speed";"46";"km/h"
"19.3040853";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"19.3042057";"Distance travelled";"0.0368807718888889";"km"
"19.3043952";"Vehicle acceleration";"0";"m_sec2"
"19.3068279";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"19.3072365";"Average speed";"47.9510599408208";"km/h"
"19.3074064";"Distance travelled (total)";"1045.72165830061";"km"
"19.3151759";"Average fuel consumption (total)";"99.9964731750943";"l/100km"
"19.3156198";"Distance to empty";"21.0007406593519";"km"
"19.3661381";"Engine coolant temperature";"56";"℃"
"19.3661381";"Engine RPM";"1195";"rpm"
"19.3661381";"Vehicle speed";"46";"km/h"
"19.3691032";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"19.3692687";"Distance travelled";"0.0377120775";"km"
"19.3695504";"Vehicle acceleration";"0";"m_sec2"
"19.372073";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"19.3724161";"Average speed";"47.9041683603475";"km/h"
"19.3725749";"Distance travelled (total)";"1045.72248960622";"km"
"19.3817081";"Average fuel consumption (total)";"99.9963936820835";"l/100km"
"19.382167";"Distance to empty";"21.0007573540751";"km"
"19.4295014";"Engine coolant temperature";"56";"℃"
"19.4295014";"Engine RPM";"1193";"rpm"
"19.4295014";"Vehicle speed";"46";"km/h"
"19.4325582";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"19.4327278";"Distance travelled";"0.0385228965";"km"
"19.4329835";"Vehicle acceleration";"0";"m_sec2"
"19.4359264";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"19.4363102";"Average speed";"47.8552729079644";"km/h"
"19.4364748";"Distance travelled (total)";"1045.72330042522";"km"
"19.4467779";"Average fuel consumption (total)";"99.996316148212";"l/100km"
"19.4476995";"Distance to empty";"21.0007736373751";"km"
"19.5166442";"Engine coolant temperature";"56";"℃"
"19.5166442";"Engine RPM";"1197";"rpm"
"19.5166442";"Vehicle speed";"46";"km/h"
"19.5230093";"Calculated instant fuel consumption";"1.08695653793604";"l/100km"
"19.5240984";"Distance travelled";"0.0396903075";"km"
"19.5245277";"Vehicle acceleration";"0";"m_sec2"
"19.5321491";"Calculated instant fuel consumption km/l.";"91.9999986290932";"km/l."
"19.5325356";"Average speed";"47.7205810694866";"km/h"
"19.5326634";"Distance travelled (total)";"1045.72446783622";"km"
"19.5334015";"Average fuel consumption (total)";"99.9962045157476";"l/100km"
"19.533563";"Distance to empty";"21.0007970819461";"km"
"19.6215273";"Engine coolant temperature";"56";"℃"
